AllTrace
Swept SA
A.27.05,N9030B
550 B1X B1Y B25 B40 DP2 DP4 EP1 FS1 FS2 FSA LFE MPB NF2 NUL P50 PFR RTL RTS RT1 ESC FT1 RCL ,01
Segment,0
Number of Points,1001
Sweep Time,0.001
Start Frequency,100000000
Stop Frequency,1000000000
Average Count,0
Average Type,LogPower(Video)
RBW,1000000
RBW Filter,Gaussian
RBW Filter BW,3dB
VBW,1000000
Sweep Type,Swept
X Axis Scale,Lin
PreAmp State,Off
PreAmp Band,Low
Trigger Source,Free
Trigger Level,1.2
Trigger Slope,Positive
Trigger Delay,0
Phase Noise Optimization,Fast
Swept If Gain,Low
FFT If Gain,Autorange
RF Coupling,DC
FFT Width,411900
Ext Ref,10000000
Input,RF
RF Calibrator,Off
Attenuation,10
Ref Level Offset,0
External Gain,0
Trace Type,Maxhold,Maxhold,Maxhold,Clearwrite,Clearwrite,Clearwrite
334000000,100.263623272578,100.260683571497,100.257743870417,-893.01029995664,-893.01029995664,-893.01029995664
334900000,100.261695963923,100.258756262843,100.249937159602,-893.01029995664,-893.01029995664,-893.01029995664
335800000,100.252419164149,100.256828954188,100.250949552027,-893.01029995664,-893.01029995664,-893.01029995664
336700000,100.251961944453,100.251961944453,100.249022243372,-893.01029995664,-893.01029995664,-893.01029995664
337600000,100.250034635798,100.250034635798,100.244155233637,-893.01029995664,-893.01029995664,-893.01029995664
338500000,100.253986729304,100.243697537104,100.242227924983,-893.01029995664,-893.01029995664,-893.01029995664
339400000,100.246180018488,100.246180018488,100.235890826289,-893.01029995664,-893.01029995664,-893.01029995664
340300000,100.241313008753,100.238373307673,100.232493905512,-893.01029995664,-893.01029995664,-893.01029995664
341200000,100.233506297938,100.233506297938,100.227626895777,-893.01029995664,-893.01029995664,-893.01029995664
342100000,100.229238672511,100.229238672511,100.22335927035,-893.01029995664,-893.01029995664,-893.01029995664
343000000,100.226825943629,100.229765644709,100.226825943629,-893.01029995664,-893.01029995664,-893.01029995664
343900000,100.233232794825,100.230293093745,100.224413214747,-893.01029995664,-893.01029995664,-893.01029995664
344800000,100.227880364863,100.230820065943,100.224205857722,-893.01029995664,-893.01029995664,-893.01029995664
345700000,100.228407813899,100.231347514979,100.225467635981,-893.01029995664,-893.01029995664,-893.01029995664
346600000,100.228934786097,100.228934786097,100.224524996058,-893.01029995664,-893.01029995664,-893.01029995664
347500000,100.232401936213,100.232401936213,100.223582356135,-893.01029995664,-893.01029995664,-893.01029995664
348400000,100.229989207331,100.227049506251,100.241748011652,-893.01029995664,-893.01029995664,-893.01029995664
349300000,100.227576478449,100.226106866328,100.221697076289,-893.01029995664,-893.01029995664,-893.01029995664
350200000,100.225164226405,100.225164226405,100.225164226405,-893.01029995664,-893.01029995664,-893.01029995664
351100000,100.225691198603,100.222751497523,100.219811796442,-893.01029995664,-893.01029995664,-893.01029995664
352000000,100.224350399653,100.224350399653,100.221410698573,-893.01029995664,-893.01029995664,-893.01029995664
352900000,100.226064219538,100.229003920618,100.226064219538,-893.01029995664,-893.01029995664,-893.01029995664
353800000,100.230717263667,100.227777562586,100.224837861506,-893.01029995664,-893.01029995664,-893.01029995664
354700000,100.232431083552,100.230960994593,100.229491382472,-893.01029995664,-893.01029995664,-893.01029995664
355600000,100.23708412768,100.23120472552,100.23120472552,-893.01029995664,-893.01029995664,-893.01029995664
356500000,100.235858246485,100.235858246485,100.232918545405,-893.01029995664,-893.01029995664,-893.01029995664
357400000,100.237571589533,100.240511767451,100.231692187373,-893.01029995664,-893.01029995664,-893.01029995664
358300000,100.233406007258,100.233406007258,100.233406007258,-893.01029995664,-893.01029995664,-893.01029995664
359200000,100.235119350306,100.235119350306,100.235119350306,-893.01029995664,-893.01029995664,-893.01029995664
360100000,100.236833170191,100.233893469111,100.230953768031,-893.01029995664,-893.01029995664,-893.01029995664
361000000,100.238546513239,100.235606812159,100.229727409998,-893.01029995664,-893.01029995664,-893.01029995664
361900000,100.231441229884,100.229971140925,100.231441229884,-893.01029995664,-893.01029995664,-893.01029995664
362800000,100.236094274012,100.230214871851,100.230214871851,-893.01029995664,-893.01029995664,-893.01029995664
363700000,100.234868392817,100.237808093897,100.224579200617,-893.01029995664,-893.01029995664,-893.01029995664
364600000,100.230702333704,100.230702333704,100.224822931544,-893.01029995664,-893.01029995664,-893.01029995664
365500000,100.229476452509,100.23241615359,100.226536274592,-893.01029995664,-893.01029995664,-893.01029995664
366400000,100.225310393397,100.225310393397,100.222370692316,-893.01029995664,-893.01029995664,-893.01029995664
367300000,100.221144334284,100.221144334284,100.215264932124,-893.01029995664,-893.01029995664,-893.01029995664
368200000,100.219918453089,100.219918453089,100.216978752009,-893.01029995664,-893.01029995664,-893.01029995664
369100000,100.218692095057,100.218692095057,100.209872991816,-893.01029995664,-893.01029995664,-893.01029995664
370000000,100.211586334864,100.211586334864,100.208646633784,-893.01029995664,-893.01029995664,-893.01029995664
370900000,100.207420752589,100.210360453669,100.204481051508,-893.01029995664,-893.01029995664,-893.01029995664
371800000,100.212073796717,100.206194394556,100.203254693476,-893.01029995664,-893.01029995664,-893.01029995664
372700000,100.204968513361,100.204968513361,100.202028812281,-893.01029995664,-893.01029995664,-893.01029995664
373600000,100.203742155329,100.200802454249,100.194923052088,-893.01029995664,-893.01029995664,-893.01029995664
374500000,100.193696694056,100.196636395136,100.190756992976,-893.01029995664,-893.01029995664,-893.01029995664
375400000,100.192470812861,100.192470812861,100.192470812861,-893.01029995664,-893.01029995664,-893.01029995664
376300000,100.188304753748,100.190509648768,100.185365052668,-893.01029995664,-893.01029995664,-893.01029995664
377200000,100.188548484675,100.187078395716,100.184138694636,-893.01029995664,-893.01029995664,-893.01029995664
378100000,100.188792215601,100.182912813441,100.17703341128,-893.01029995664,-893.01029995664,-893.01029995664
379000000,100.184594685236,100.181654984156,100.178715283076,-893.01029995664,-893.01029995664,-893.01029995664
379900000,100.177432181422,100.180371882502,100.170082690302,-893.01029995664,-893.01029995664,-893.01029995664
380800000,100.176149079768,100.179088780848,100.17026920077,-893.01029995664,-893.01029995664,-893.01029995664
381700000,100.174865501276,100.168986099116,100.166046398035,-893.01029995664,-893.01029995664,-893.01029995664
382600000,100.170642698542,100.16623338534,100.164763296381,-893.01029995664,-893.01029995664,-893.01029995664
383500000,100.166419895808,100.166419895808,100.166419895808,-893.01029995664,-893.01029995664,-893.01029995664
384400000,100.165136794154,100.162197093073,100.162197093073,-893.01029995664,-893.01029995664,-893.01029995664
385300000,100.16679339358,100.1638536925,100.157974290339,-893.01029995664,-893.01029995664,-893.01029995664
386200000,100.165510291926,100.162570590846,100.159630889765,-893.01029995664,-893.01029995664,-893.01029995664
387100000,100.161287489191,100.156877699152,100.158347788111,-893.01029995664,-893.01029995664,-893.01029995664
388000000,100.15412450854,100.15706420962,100.15412450854,-893.01029995664,-893.01029995664,-893.01029995664
388900000,100.157251196925,100.155781107966,100.146962004725,-893.01029995664,-893.01029995664,-893.01029995664
389800000,100.154498006312,100.154498006312,100.151558305232,-893.01029995664,-893.01029995664,-893.01029995664
390700000,100.153214904658,100.153214904658,100.147335502497,-893.01029995664,-893.01029995664,-893.01029995664
391600000,100.151931803004,100.151931803004,100.140172998682,-893.01029995664,-893.01029995664,-893.01029995664
392500000,100.144769299189,100.147709000269,100.141829598109,-893.01029995664,-893.01029995664,-893.01029995664
393400000,100.146425898615,100.149365599696,100.140546496455,-893.01029995664,-893.01029995664,-893.01029995664
394300000,100.145142796961,100.148082498042,100.145142796961,-893.01029995664,-893.01029995664,-893.01029995664
395200000,100.140919994227,100.140919994227,100.140919994227,-893.01029995664,-893.01029995664,-893.01029995664
396100000,100.142576593653,100.136696714655,100.139636415736,-893.01029995664,-893.01029995664,-893.01029995664
397000000,100.141293015162,100.144233193079,100.141293015162,-893.01029995664,-893.01029995664,-893.01029995664
397900000,100.142949614588,100.131190810267,100.134130511347,-893.01029995664,-893.01029995664,-893.01029995664
398800000,100.135787110774,100.135787110774,100.135787110774,-893.01029995664,-893.01029995664,-893.01029995664
399700000,100.134504009119,100.134504009119,100.131564308039,-893.01029995664,-893.01029995664,-893.01029995664
400600000,100.136160608546,100.133220907465,100.133220907465,-893.01029995664,-893.01029995664,-893.01029995664
401500000,100.134877506892,100.134877506892,100.134877506892,-893.01029995664,-893.01029995664,-893.01029995664
402400000,100.136534106318,100.133594405238,100.130654704157,-893.01029995664,-893.01029995664,-893.01029995664
403300000,100.138190705744,100.132311303584,100.132311303584,-893.01029995664,-893.01029995664,-893.01029995664
404200000,100.13396790301,100.13396790301,100.13102820193,-893.01029995664,-893.01029995664,-893.01029995664
405100000,100.132684801356,100.132684801356,100.129745100275,-893.01029995664,-893.01029995664,-893.01029995664
406000000,100.134341400782,100.134341400782,100.131401699702,-893.01029995664,-893.01029995664,-893.01029995664
406900000,100.13452791125,100.133058299128,100.130118598048,-893.01029995664,-893.01029995664,-893.01029995664
407800000,100.136919316737,100.137654599635,100.131039914576,-893.01029995664,-893.01029995664,-893.01029995664
408700000,100.136371497981,100.139311199061,100.1334317969,-893.01029995664,-893.01029995664,-893.01029995664
409600000,100.138028097407,100.135088396326,100.138028097407,-893.01029995664,-893.01029995664,-893.01029995664
410500000,100.139684696833,100.142624397913,100.135274906794,-893.01029995664,-893.01029995664,-893.01029995664
411400000,100.141341296259,100.141341296259,100.14428099734,-893.01029995664,-893.01029995664,-893.01029995664
412300000,100.148877297846,100.148877297846,100.142997895686,-893.01029995664,-893.01029995664,-893.01029995664
413200000,100.150533897273,100.144654495112,100.144654495112,-893.01029995664,-893.01029995664,-893.01029995664
414100000,100.149250795618,100.149250795618,100.143371393458,-893.01029995664,-893.01029995664,-893.01029995664
415000000,100.153847096125,100.153847096125,100.142087814967,-893.01029995664,-893.01029995664,-893.01029995664
415900000,100.152563994471,100.152563994471,100.152563994471,-893.01029995664,-893.01029995664,-893.01029995664
416800000,100.152750504939,100.153485310999,100.151280892817,-893.01029995664,-893.01029995664,-893.01029995664
417700000,100.158816894404,100.154407104365,100.149997791163,-893.01029995664,-893.01029995664,-893.01029995664
418600000,100.16047349383,100.156798509852,100.15459409167,-893.01029995664,-893.01029995664,-893.01029995664
419500000,100.165069794337,100.162130093256,100.159190392176,-893.01029995664,-893.01029995664,-893.01029995664
420400000,100.160846991602,100.160846991602,100.157907290522,-893.01029995664,-893.01029995664,-893.01029995664
421300000,100.168382993189,100.162503591029,100.159563889948,-893.01029995664,-893.01029995664,-893.01029995664
422200000,100.164160190455,100.167099891535,100.161220489375,-893.01029995664,-893.01029995664,-893.01029995664
423100000,100.171696192042,100.161406999842,100.159937387721,-893.01029995664,-893.01029995664,-893.01029995664
424000000,100.167473389307,100.164533688227,100.161593987147,-893.01029995664,-893.01029995664,-893.01029995664
424900000,100.165923258845,100.162983557764,100.160043856684,-893.01029995664,-893.01029995664,-893.01029995664
425800000,100.160916535822,100.163856236903,100.155037133662,-893.01029995664,-893.01029995664,-893.01029995664
426700000,100.15884951388,100.15884951388,100.15297011172,-893.01029995664,-893.01029995664,-893.01029995664
427600000,100.162661894099,100.153842790858,100.150903089777,-893.01029995664,-893.01029995664,-893.01029995664
428500000,100.157655171076,100.151775768916,100.145896366755,-893.01029995664,-893.01029995664,-893.01029995664
429400000,100.149708746973,100.148238658015,100.146769045893,-893.01029995664,-893.01029995664,-893.01029995664
430300000,100.150581426112,100.153521127192,100.147641725031,-893.01029995664,-893.01029995664,-893.01029995664
431200000,100.14851440417,100.14851440417,100.145574703089,-893.01029995664,-893.01029995664,-893.01029995664
432100000,100.143507681147,100.146447382227,100.140567980067,-893.01029995664,-893.01029995664,-893.01029995664
433000000,100.147320061366,100.144380360285,100.144380360285,-893.01029995664,-893.01029995664,-893.01029995664
433900000,100.148192740504,100.142313338343,100.142313338343,-893.01029995664,-893.01029995664,-893.01029995664
434800000,100.140246316401,100.140246316401,100.140246316401,-893.01029995664,-893.01029995664,-893.01029995664
435700000,100.1469983977,100.144058696619,100.138179294459,-893.01029995664,-893.01029995664,-893.01029995664
436600000,100.143461286799,100.144931375758,100.141991674677,-893.01029995664,-893.01029995664,-893.01029995664
437500000,100.145804054896,100.142864353816,100.139924652735,-893.01029995664,-893.01029995664,-893.01029995664
438400000,100.143737032954,100.143737032954,100.140797331873,-893.01029995664,-893.01029995664,-893.01029995664
439300000,100.147549413172,100.144609712092,100.147549413172,-893.01029995664,-893.01029995664,-893.01029995664
440200000,100.14842209231,100.14548239123,100.14254269015,-893.01029995664,-893.01029995664,-893.01029995664
441100000,100.149294771449,100.149294771449,100.143415369288,-893.01029995664,-893.01029995664,-893.01029995664
442000000,100.147227749506,100.150167450587,100.147227749506,-893.01029995664,-893.01029995664,-893.01029995664
442900000,100.147252612177,100.147252612177,100.144312911097,-893.01029995664,-893.01029995664,-893.01029995664
443800000,100.152551770655,100.146672368494,100.143732190577,-893.01029995664,-893.01029995664,-893.01029995664
444700000,100.147561260096,100.151971050135,100.144621559016,-893.01029995664,-893.01029995664,-893.01029995664
445600000,100.145510927454,100.145510927454,100.145510927454,-893.01029995664,-893.01029995664,-893.01029995664
446500000,100.144930206934,100.147869908015,100.141990505854,-893.01029995664,-893.01029995664,-893.01029995664
447400000,100.144349486414,100.147289187495,100.141409785334,-893.01029995664,-893.01029995664,-893.01029995664
448300000,100.146708466975,100.143033959834,100.140829064814,-893.01029995664,-893.01029995664,-893.01029995664
449200000,100.143188045374,100.143188045374,100.143188045374,-893.01029995664,-893.01029995664,-893.01029995664
450100000,100.148487203852,100.145547502772,100.142607801691,-893.01029995664,-893.01029995664,-893.01029995664
451000000,100.143496693293,100.147906483332,100.142027081171,-893.01029995664,-893.01029995664,-893.01029995664
451900000,100.141446360651,100.144386061732,100.138506659571,-893.01029995664,-893.01029995664,-893.01029995664
452800000,100.140865640131,100.143805341212,100.137925939051,-893.01029995664,-893.01029995664,-893.01029995664
453700000,100.14175500857,100.140284919611,100.134405517451,-893.01029995664,-893.01029995664,-893.01029995664
454600000,100.142643900172,100.142643900172,100.136764498011,-893.01029995664,-893.01029995664,-893.01029995664
455500000,100.139123955409,100.13765386645,100.138388672511,-893.01029995664,-893.01029995664,-893.01029995664
456400000,100.138543234889,100.138543234889,100.135603533808,-893.01029995664,-893.01029995664,-893.01029995664
457300000,100.140902215449,100.140902215449,100.135022813288,-893.01029995664,-893.01029995664,-893.01029995664
458200000,100.134442092768,100.137381793848,100.134442092768,-893.01029995664,-893.01029995664,-893.01029995664
459100000,100.133861372248,100.136801073328,100.139740774409,-893.01029995664,-893.01029995664,-893.01029995664
460000000,100.136220352808,100.136220352808,100.136220352808,-893.01029995664,-893.01029995664,-893.01029995664
460900000,100.134170020167,100.141519511286,100.135639632288,-893.01029995664,-893.01029995664,-893.01029995664
461800000,100.135059388606,100.139468701807,100.136529000727,-893.01029995664,-893.01029995664,-893.01029995664
462700000,100.137418369166,100.143297771327,100.137418369166,-893.01029995664,-893.01029995664,-893.01029995664
463600000,100.139777349726,100.142717050806,100.139777349726,-893.01029995664,-893.01029995664,-893.01029995664
464500000,100.140666718165,100.144341225306,100.142136330286,-893.01029995664,-893.01029995664,-893.01029995664
465400000,100.144495787684,100.145965399806,100.141555609766,-893.01029995664,-893.01029995664,-893.01029995664
466300000,100.140975366084,100.148324380366,100.143915067164,-893.01029995664,-893.01029995664,-893.01029995664
467200000,100.143334346644,100.149213748805,100.146274047724,-893.01029995664,-893.01029995664,-893.01029995664
468100000,100.145693327204,100.151572729365,100.148633028285,-893.01029995664,-893.01029995664,-893.01029995664
469000000,100.150992008845,100.156871887843,100.150992008845,-893.01029995664,-893.01029995664,-893.01029995664
469900000,100.153351466242,100.156291167323,100.153351466242,-893.01029995664,-893.01029995664,-893.01029995664
470800000,100.155710446803,100.161589848963,100.157180058924,-893.01029995664,-893.01029995664,-893.01029995664
471700000,100.158069427363,100.162479217402,100.160274322382,-893.01029995664,-893.01029995664,-893.01029995664
472600000,100.163368585841,100.166308286921,100.163368585841,-893.01029995664,-893.01029995664,-893.01029995664
473500000,100.165727566401,100.167197178523,100.164257477442,-893.01029995664,-893.01029995664,-893.01029995664
474400000,100.168086546961,100.171026248042,100.16955663592,-893.01029995664,-893.01029995664,-893.01029995664
475300000,100.170445527522,100.173385228602,100.167505826441,-893.01029995664,-893.01029995664,-893.01029995664
476200000,100.172804984919,100.175744685999,100.175744685999,-893.01029995664,-893.01029995664,-893.01029995664
477100000,100.175163965479,100.18398306872,100.175163965479,-893.01029995664,-893.01029995664,-893.01029995664
478000000,100.1834023482,100.181932736079,100.18046264712,-893.01029995664,-893.01029995664,-893.01029995664
478900000,100.182738181178,100.191557284419,100.185677882258,-893.01029995664,-893.01029995664,-893.01029995664
479800000,100.179148141352,100.18502802035,100.18502802035,-893.01029995664,-893.01029995664,-893.01029995664
480700000,100.181437980524,100.187317382685,100.184377681605,-893.01029995664,-893.01029995664,-893.01029995664
481600000,100.180787641779,100.186667520777,100.186667520777,-893.01029995664,-893.01029995664,-893.01029995664
482500000,100.181607391993,100.188956883112,100.184547093073,-893.01029995664,-893.01029995664,-893.01029995664
483400000,100.178017829005,100.186836932246,100.182427142207,-893.01029995664,-893.01029995664,-893.01029995664
484300000,100.178837579218,100.181777280299,100.18030719134,-893.01029995664,-893.01029995664,-893.01029995664
485200000,100.178187240473,100.184066642634,100.178187240473,-893.01029995664,-893.01029995664,-893.01029995664
486100000,100.177536901728,100.183416780726,100.180477079646,-893.01029995664,-893.01029995664,-893.01029995664
487000000,100.17688703982,100.1798267409,100.1798267409,-893.01029995664,-893.01029995664,-893.01029995664
487900000,100.179176402155,100.179176402155,100.179176402155,-893.01029995664,-893.01029995664,-893.01029995664
488800000,100.175184388606,100.181063790766,100.178124089686,-893.01029995664,-893.01029995664,-893.01029995664
489700000,100.174081531397,100.179960933558,100.174081531397,-893.01029995664,-893.01029995664,-893.01029995664
490600000,100.170038973109,100.177388464228,100.175918375269,-893.01029995664,-893.01029995664,-893.01029995664
491500000,100.174815994898,100.17628560702,100.174815994898,-893.01029995664,-893.01029995664,-893.01029995664
492400000,100.17371313769,100.179592539851,100.17371313769,-893.01029995664,-893.01029995664,-893.01029995664
493300000,100.169670579401,100.175549981562,100.172610280482,-893.01029995664,-893.01029995664,-893.01029995664
494200000,100.171507423274,100.180326526514,100.174447124354,-893.01029995664,-893.01029995664,-893.01029995664
495100000,100.170404566065,100.179224146143,100.176284445063,-893.01029995664,-893.01029995664,-893.01029995664
496000000,100.172241886774,100.175181587855,100.175181587855,-893.01029995664,-893.01029995664,-893.01029995664
496900000,100.174078730647,100.182897833888,100.177018431727,-893.01029995664,-893.01029995664,-893.01029995664
497800000,100.172975873438,100.178855275599,100.178855275599,-893.01029995664,-893.01029995664,-893.01029995664
498700000,100.17481271731,100.180692596308,100.180692596308,-893.01029995664,-893.01029995664,-893.01029995664
499600000,100.17665003802,100.18252944018,100.17665003802,-893.01029995664,-893.01029995664,-893.01029995664
500500000,100.175722180811,100.18013197085,100.175722180811,-893.01029995664,-893.01029995664,-893.01029995664
501400000,100.177874024683,100.183753426844,100.180813725764,-893.01029995664,-893.01029995664,-893.01029995664
502300000,100.177086167475,100.178556256434,100.180025868556,-893.01029995664,-893.01029995664,-893.01029995664
503200000,100.177768399226,100.185852696406,100.180708100306,-893.01029995664,-893.01029995664,-893.01029995664
504100000,100.179920243098,100.184330033137,100.181390332056,-893.01029995664,-893.01029995664,-893.01029995664
505000000,100.180602474848,100.183542175929,100.183542175929,-893.01029995664,-893.01029995664,-893.01029995664
505900000,100.17981461764,100.184224407679,100.18275431872,-893.01029995664,-893.01029995664,-893.01029995664
506800000,100.181966938349,100.18784634051,100.18490663943,-893.01029995664,-893.01029995664,-893.01029995664
507700000,100.184118782221,100.187058483302,100.187058483302,-893.01029995664,-893.01029995664,-893.01029995664
508600000,100.183330925013,100.187740715052,100.189210327174,-893.01029995664,-893.01029995664,-893.01029995664
509500000,100.186218051783,100.188422469965,100.185482768885,-893.01029995664,-893.01029995664,-893.01029995664
510400000,100.189104701716,100.190574790675,100.187635089594,-893.01029995664,-893.01029995664,-893.01029995664
511300000,100.183907531306,100.189786933466,100.186847232386,-893.01029995664,-893.01029995664,-893.01029995664
512200000,100.186059375178,100.188999076258,100.188999076258,-893.01029995664,-893.01029995664,-893.01029995664
513100000,100.18821121905,100.194091098048,100.18821121905,-893.01029995664,-893.01029995664,-893.01029995664
514000000,100.18595374972,100.193303240839,100.187423838679,-893.01029995664,-893.01029995664,-893.01029995664
514900000,100.186635981471,100.189575682551,100.192515383631,-893.01029995664,-893.01029995664,-893.01029995664
515800000,100.185848124262,100.190257914301,100.187317736384,-893.01029995664,-893.01029995664,-893.01029995664
516700000,100.187265162074,100.190939669215,100.187999968134,-893.01029995664,-893.01029995664,-893.01029995664
517600000,100.185007692744,100.190151812006,100.190151812006,-893.01029995664,-893.01029995664,-893.01029995664
518500000,100.187894342677,100.190834043757,100.189364431635,-893.01029995664,-893.01029995664,-893.01029995664
519400000,100.184166784388,100.192985887629,100.188576574427,-893.01029995664,-893.01029995664,-893.01029995664
520300000,100.187788717219,100.193668119379,100.187788717219,-893.01029995664,-893.01029995664,-893.01029995664
521200000,100.187000860011,100.192880262171,100.189940561091,-893.01029995664,-893.01029995664,-893.01029995664
522100000,100.18915318072,100.18915318072,100.18915318072,-893.01029995664,-893.01029995664,-893.01029995664
523000000,100.185425622431,100.194244725672,100.188365323512,-893.01029995664,-893.01029995664,-893.01029995664
523900000,100.184637765223,100.190517167384,100.187577466303,-893.01029995664,-893.01029995664,-893.01029995664
524800000,100.183796025416,100.192615605494,100.189675427577,-893.01029995664,-893.01029995664,-893.01029995664
525700000,100.185786698328,100.191666577326,100.188726876246,-893.01029995664,-893.01029995664,-893.01029995664
526600000,100.187777848078,100.193657250239,100.187777848078,-893.01029995664,-893.01029995664,-893.01029995664
527500000,100.18388911883,100.192708222071,100.18682881991,-893.01029995664,-893.01029995664,-893.01029995664
528400000,100.185879791743,100.191759193903,100.188819492823,-893.01029995664,-893.01029995664,-893.01029995664
529300000,100.184930763575,100.187870464655,100.184930763575,-893.01029995664,-893.01029995664,-893.01029995664
530200000,100.183981735407,100.189126331507,100.186921436488,-893.01029995664,-893.01029995664,-893.01029995664
531100000,100.18303270724,100.191852287318,100.1889121094,-893.01029995664,-893.01029995664,-893.01029995664
532000000,100.182083679072,100.19090325915,100.18796355807,-893.01029995664,-893.01029995664,-893.01029995664
532900000,100.181134650904,100.187014529902,100.184074828822,-893.01029995664,-893.01029995664,-893.01029995664
533800000,100.183125800654,100.186065501734,100.180186099574,-893.01029995664,-893.01029995664,-893.01029995664
534700000,100.179237071406,100.185116473567,100.181441489588,-893.01029995664,-893.01029995664,-893.01029995664
535600000,100.178288043238,100.184167445399,100.17975765536,-893.01029995664,-893.01029995664,-893.01029995664
536500000,100.17733901507,100.183218417231,100.17733901507,-893.01029995664,-893.01029995664,-893.01029995664
537400000,100.176389986903,100.182269389063,100.179329687983,-893.01029995664,-893.01029995664,-893.01029995664
538300000,100.175440958735,100.181320360896,100.178380659815,-893.01029995664,-893.01029995664,-893.01029995664
539200000,100.174491930567,100.177431631648,100.174491930567,-893.01029995664,-893.01029995664,-893.01029995664
540100000,100.170603201319,100.17648260348,100.1735429024,-893.01029995664,-893.01029995664,-893.01029995664
541000000,100.169654173151,100.175533575312,100.172593874232,-893.01029995664,-893.01029995664,-893.01029995664
541900000,100.168705144984,100.174585023982,100.171644846064,-893.01029995664,-893.01029995664,-893.01029995664
542800000,100.170696294733,100.170696294733,100.169226205775,-893.01029995664,-893.01029995664,-893.01029995664
543700000,100.166807565485,100.169747266566,100.169747266566,-893.01029995664,-893.01029995664,-893.01029995664
544600000,100.165858537318,100.168798238398,100.165858537318,-893.01029995664,-893.01029995664,-893.01029995664
545500000,100.16784921023,100.16784921023,100.16784921023,-893.01029995664,-893.01029995664,-893.01029995664
546400000,100.161020779902,100.166900182063,100.163960480982,-893.01029995664,-893.01029995664,-893.01029995664
547300000,100.163011452815,100.165951153895,100.160071751734,-893.01029995664,-893.01029995664,-893.01029995664
548200000,100.159122723566,100.167941826807,100.162062424647,-893.01029995664,-893.01029995664,-893.01029995664
549100000,100.158173695399,100.164053097559,100.158173695399,-893.01029995664,-893.01029995664,-893.01029995664
550000000,100.157224667231,100.166044247309,100.163104069392,-893.01029995664,-893.01029995664,-893.01029995664
550900000,100.153335937983,100.163625130183,100.162155518061,-893.01029995664,-893.01029995664,-893.01029995664
551800000,100.158266788813,100.161206489893,100.156796699854,-893.01029995664,-893.01029995664,-893.01029995664
552700000,100.154766205012,100.16064608401,100.156971100031,-893.01029995664,-893.01029995664,-893.01029995664
553600000,100.155711174036,100.160120964076,100.157180786158,-893.01029995664,-893.01029995664,-893.01029995664
554500000,100.153715965144,100.159595844141,100.159595844141,-893.01029995664,-893.01029995664,-893.01029995664
555400000,100.15319084521,100.159070724207,100.15613054629,-893.01029995664,-893.01029995664,-893.01029995664
556300000,100.155605426356,100.158545604273,100.155605426356,-893.01029995664,-893.01029995664,-893.01029995664
557200000,100.152140605341,100.158020007502,100.155080306422,-893.01029995664,-893.01029995664,-893.01029995664
558100000,100.154555186488,100.157494887568,100.154555186488,-893.01029995664,-893.01029995664,-893.01029995664
559000000,100.151090365473,100.158439856593,100.151090365473,-893.01029995664,-893.01029995664,-893.01029995664
559900000,100.150565245539,100.1564446477,100.153504946619,-893.01029995664,-893.01029995664,-893.01029995664
560800000,100.150040125605,100.152979826685,100.152979826685,-893.01029995664,-893.01029995664,-893.01029995664
561700000,100.152454706751,100.152454706751,100.149515005671,-893.01029995664,-893.01029995664,-893.01029995664
562600000,100.148989885737,100.151929586817,100.151929586817,-893.01029995664,-893.01029995664,-893.01029995664
563500000,100.145525064722,100.151404466883,100.148464765803,-893.01029995664,-893.01029995664,-893.01029995664
564400000,100.143530332667,100.150879346949,100.147939645869,-893.01029995664,-893.01029995664,-893.01029995664
565300000,100.143005212733,100.148884614893,100.148884614893,-893.01029995664,-893.01029995664,-893.01029995664
566200000,100.14394970492,100.15129919604,100.149829107081,-893.01029995664,-893.01029995664,-893.01029995664
567100000,100.143424584986,100.149303987147,100.146364286066,-893.01029995664,-893.01029995664,-893.01029995664
568000000,100.142899465052,100.145839166132,100.142899465052,-893.01029995664,-893.01029995664,-893.01029995664
568900000,100.139434644038,100.145314046198,100.142374345118,-893.01029995664,-893.01029995664,-893.01029995664
569800000,100.141849225184,100.147728627345,100.141849225184,-893.01029995664,-893.01029995664,-893.01029995664
570700000,100.135444703089,100.14426380633,100.13838440417,-893.01029995664,-893.01029995664,-893.01029995664
571600000,100.137859284235,100.143738686396,100.140798985316,-893.01029995664,-893.01029995664,-893.01029995664
572500000,100.134394463221,100.140273865382,100.140273865382,-893.01029995664,-893.01029995664,-893.01029995664
573400000,100.136809044367,100.142688446528,100.139748745448,-893.01029995664,-893.01029995664,-893.01029995664
574300000,100.136283924433,100.140693237635,100.139223625514,-893.01029995664,-893.01029995664,-893.01029995664
575200000,100.13428871554,100.138698505579,100.138698505579,-893.01029995664,-893.01029995664,-893.01029995664
576100000,100.135233684565,100.141113086726,100.138173385645,-893.01029995664,-893.01029995664,-893.01029995664
577000000,100.134708564631,100.139117877833,100.136178176753,-893.01029995664,-893.01029995664,-893.01029995664
577900000,100.134183444697,100.148881950098,100.140062846858,-893.01029995664,-893.01029995664,-893.01029995664
578800000,100.133658324763,100.135127936884,100.135863219782,-893.01029995664,-893.01029995664,-893.01029995664
579700000,100.13460281695,100.140482219111,100.13460281695,-893.01029995664,-893.01029995664,-893.01029995664
580600000,100.132608084895,100.141427188136,100.135547785975,-893.01029995664,-893.01029995664,-893.01029995664
581500000,100.135022666041,100.136492278162,100.135022666041,-893.01029995664,-893.01029995664,-893.01029995664
